HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME,HWANG Jae Min POSITION,HWANG Jae Min LAP TIME,HWANG Jae Min ELAPSED TIME,Billy SIMMS POSITION,Billy SIMMS LAP TIME,Billy SIMMS ELAPSED TIME
1,6.90,6.90,2,7.05,7.05,3,7.27,7.27,4,7.82,7.82
1,8.93,15.83,2,8.90,15.95,3,9.12,16.39,4,9.33,17.15
1,8.39,24.22,2,8.34,24.29,3,8.70,25.09,4,8.81,25.96
1,8.63,32.85,2,8.71,33.00,3,8.77,33.86,4,9.39,35.35
1,8.75,41.597,2,8.81,41.808,3,9.04,42.893,4,9.89,45.236
