START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,9.13,9.13,1,9.13,9.13,3,9.45,9.45,4,9.53,9.53,5,9.74,9.74,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
2,12.78,21.91,1,12.65,21.78,3,12.71,22.16,,,,4,12.57,22.31,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
2,12.08,33.99,3,12.27,34.05,1,11.76,33.92,4,,34.08,5,11.96,34.27,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
4,11.78,45.77,2,11.62,45.67,1,11.52,45.44,3,11.63,45.71,5,11.68,45.95,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
2,11.77,57.54,3,11.94,57.61,1,11.94,57.38,4,11.93,57.64,5,11.92,57.87,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
4,12.11,1:09.65,3,11.99,1:09.60,1,12.11,1:09.49,2,11.86,1:09.50,5,12.19,1:10.06,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
3,11.14,1:20.79,2,11.18,1:20.78,1,11.14,1:20.63,4,11.46,1:20.96,5,11.22,1:21.28,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
3,11.41,1:32.20,2,11.35,1:32.13,1,11.47,1:32.10,4,11.43,1:32.39,5,11.59,1:32.87,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
3,11.14,1:43.34,2,11.16,1:43.29,1,11.08,1:43.18,4,11.01,1:43.40,5,11.77,1:44.64,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
3,10.90,1:54.24,2,10.79,1:54.08,1,10.83,1:54.01,4,10.92,1:54.32,5,12.41,1:57.05,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
1,10.28,2:04.52,3,10.58,2:04.66,2,10.58,2:04.59,4,11.01,2:05.33,5,12.53,2:09.58,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
1,9.68,2:14.20,3,10.05,2:14.71,2,10.11,2:14.70,4,11.52,2:16.85,5,13.32,2:22.90,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
1,9.95,2:24.15,3,10.04,2:24.75,2,9.93,2:24.63,4,12.09,2:28.94,5,13.86,2:36.76,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
1,10.55,2:34.697,3,10.36,2:35.110,2,10.15,2:34.775,4,12.30,2:41.232,5,13.74,2:50.500,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,9
