Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME,Ondrej SUCHY POSITION,Ondrej SUCHY LAP TIME,Ondrej SUCHY ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Bjoern POSTMA POSITION,Bjoern POSTMA LAP TIME,Bjoern POSTMA ELAPSED TIME
4,7.544,7.544,2,7.317,7.317,1,7.128,7.128,3,7.320,7.320
4,10.086,17.630,2,9.512,16.829,1,9.275,16.404,3,9.573,16.893
4,9.489,27.119,2,9.382,26.210,1,9.060,25.464,3,9.410,26.303
4,10.037,37.156,2,9.309,35.519,1,9.243,34.706,3,9.576,35.879
4,9.958,47.114,2,9.915,45.434,1,9.617,44.324,3,9.874,45.752
