Ayuko ITO POSITION,Ayuko ITO LAP TIME,Ayuko ITO ELAPSED TIME,Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME,VALCEPINA Arianna POSITION,VALCEPINA Arianna LAP TIME,VALCEPINA Arianna ELAPSED TIME,de VRIES Rianne POSITION,de VRIES Rianne LAP TIME,de VRIES Rianne ELAPSED TIME
1,14.22,14.22,3,14.39,14.39,2,14.29,14.29,4,14.48,14.48
1,11.32,25.54,2,11.25,25.64,3,11.44,25.73,4,11.29,25.77
1,11.75,37.29,2,11.77,37.41,4,11.81,37.54,3,11.74,37.51
1,10.45,47.74,2,10.41,47.82,3,10.36,47.90,4,10.45,47.96
1,10.57,58.31,2,10.61,58.43,3,10.63,58.53,4,10.70,58.66
1,10.55,1:08.86,2,10.57,1:09.00,3,10.60,1:09.13,4,10.61,1:09.27
1,10.34,1:19.20,2,10.33,1:19.33,3,10.31,1:19.44,4,10.36,1:19.63
1,10.14,1:29.34,2,10.10,1:29.43,3,10.14,1:29.58,4,10.36,1:29.99
1,10.06,1:39.397,2,10.07,1:39.493,3,10.14,1:39.720,4,10.64,1:40.628
