Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME,Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Sanne van KERKHOF POSITION,Sanne van KERKHOF LAP TIME,Sanne van KERKHOF ELAPSED TIME,Francesca JACKSON POSITION,Francesca JACKSON LAP TIME,Francesca JACKSON ELAPSED TIME
4,28.550,28.550,1,15.670,15.670,2,15.820,15.820,3,15.860,15.860
0,,,1,12.080,27.760,2,12.070,27.900,3,12.180,28.050
1,0.000,38.090,2,10.460,38.220,4,10.560,38.460,3,10.370,38.420
1,10.150,48.250,2,10.100,48.320,3,10.140,48.600,4,10.460,48.880
1,10.420,58.670,2,10.650,58.980,3,10.430,59.030,4,10.450,59.330
1,10.110,1:08.790,2,10.010,1:09.000,3,9.990,1:09.030,4,10.570,1:09.910
1,10.030,1:18.820,2,10.110,1:19.110,3,10.280,1:19.310,4,11.170,1:21.090
1,10.050,1:28.870,2,10.120,1:29.230,3,10.540,1:29.860,4,11.250,1:32.340
1,10.090,1:38.970,2,10.060,1:39.300,3,10.430,1:40.290,4,11.600,1:43.940
