Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME
1,6.79,6.79,3,7.03,7.03,2,6.88,6.88
1,8.93,15.72,3,8.98,16.01,2,8.99,15.87
1,8.46,24.18,3,8.53,24.54,2,8.43,24.30
1,8.62,32.80,3,8.86,33.40,2,8.63,32.93
1,8.79,41.586,3,9.37,42.762,2,8.80,41.726
