LI Haonan POSITION,LI Haonan LAP TIME,LI Haonan ELAPSED TIME,Assen PANDOV POSITION,Assen PANDOV LAP TIME,Assen PANDOV ELAPSED TIME,LEE Ho-Suk POSITION,LEE Ho-Suk LAP TIME,LEE Ho-Suk ELAPSED TIME,Alexander GERTSIKOV POSITION,Alexander GERTSIKOV LAP TIME,Alexander GERTSIKOV ELAPSED TIME
1,6.811,6.811,2,6.972,6.972,3,7.195,7.195,4,7.201,7.201
1,9.224,16.034,2,9.191,16.162,4,9.142,16.337,3,9.058,16.258
1,8.987,25.020,2,8.921,25.083,3,8.840,25.176,4,9.119,25.377
1,8.861,33.880,3,9.017,34.099,2,8.816,33.992,4,8.855,34.231
1,9.32,43.198,4,9.68,43.774,2,9.33,43.318,3,9.31,43.537
