Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Tania VICENT POSITION,Tania VICENT LAP TIME,Tania VICENT ELAPSED TIME,Katalin KRISTO POSITION,Katalin KRISTO LAP TIME,Katalin KRISTO ELAPSED TIME
1,12.7843,12.7843,2,12.8416,12.8416,3,13.0072,13.0072,4,16.0408,16.0408
1,10.2553,23.0396,2,10.3689,23.2105,3,10.3607,23.3679,4,7.3588,23.3996
1,10.4955,33.5351,3,10.5164,33.7269,2,10.3482,33.7161,4,10.3978,33.7974
1,9.9701,43.5052,2,10.1262,43.8531,3,10.2061,43.9222,4,10.4049,44.2023
1,10.2331,53.7383,2,10.1894,54.0425,3,10.1602,54.0824,4,9.9690,54.1713
1,10.0113,1:03.7496,2,10.0334,1:04.0759,3,10.0953,1:04.1777,4,10.1107,1:04.2820
1,9.9712,1:13.7208,2,10.0151,1:14.0910,3,10.0106,1:14.1883,4,10.0144,1:14.2964
1,9.9965,1:23.7173,3,10.1517,1:24.2427,2,9.9635,1:24.1518,4,10.1716,1:24.4680
1,10.22,1:33.938,2,10.13,1:34.364,3,10.38,1:34.528,4,10.36,1:34.819
