Tamas FARKAS POSITION,Tamas FARKAS LAP TIME,Tamas FARKAS ELAPSED TIME,YOON Sumin POSITION,YOON Sumin LAP TIME,YOON Sumin ELAPSED TIME,AYRAPETYAN Denis POSITION,AYRAPETYAN Denis LAP TIME,AYRAPETYAN Denis ELAPSED TIME,ANDERMANN Dominic POSITION,ANDERMANN Dominic LAP TIME,ANDERMANN Dominic ELAPSED TIME
4,7.72,7.72,1,7.30,7.30,3,7.60,7.60,2,7.58,7.58
3,9.73,17.45,1,9.40,16.70,2,9.55,17.15,4,10.36,17.94
3,9.11,26.56,1,8.73,25.43,2,9.22,26.37,4,9.65,27.59
3,9.43,35.99,1,8.99,34.42,2,9.59,35.96,4,10.06,37.65
3,10.05,46.037,1,8.89,43.310,2,9.88,45.836,4,10.67,48.312
