Karolina REGUCKA POSITION,Karolina REGUCKA LAP TIME,Karolina REGUCKA ELAPSED TIME,Tjasa KROFLIC POSITION,Tjasa KROFLIC LAP TIME,Tjasa KROFLIC ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME,Vera ANTANENKA POSITION,Vera ANTANENKA LAP TIME,Vera ANTANENKA ELAPSED TIME
0,14.054,14.054,0,14.341,14.341,0,14.169,14.169,0,14.072,14.072
0,11.458,25.512,0,,,0,11.302,25.471,0,11.437,25.509
0,11.488,37.001,0,,37.291,0,11.788,37.259,0,11.372,36.881
0,11.634,48.635,0,11.673,48.965,0,11.366,48.625,0,11.916,48.797
0,10.592,59.228,0,10.880,59.844,0,10.647,59.272,0,10.484,59.281
0,10.489,1:09.716,0,11.178,1:11.022,0,10.392,1:09.663,0,10.432,1:09.713
0,10.147,1:19.863,0,11.425,1:22.447,0,10.250,1:19.913,0,10.289,1:20.001
0,10.402,1:30.265,0,11.362,1:33.809,0,10.020,1:29.933,0,10.242,1:30.243
0,,,0,,,0,,,0,,
