Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Veronika WINDISCH POSITION,Veronika WINDISCH LAP TIME,Veronika WINDISCH ELAPSED TIME,SON Soo-Min POSITION,SON Soo-Min LAP TIME,SON Soo-Min ELAPSED TIME
1,7.16,7.16,2,7.39,7.39,3,7.72,7.72,4,7.87,7.87
1,9.48,16.64,2,9.40,16.79,3,9.63,17.35,4,9.68,17.55
1,9.11,25.75,2,9.08,25.87,3,9.23,26.58,4,9.11,26.66
1,9.17,34.92,2,9.16,35.03,4,9.54,36.12,3,9.36,36.02
1,9.45,44.363,2,9.38,44.408,4,9.75,45.861,3,9.74,45.752
