START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,13.771,13.771,3,14.005,14.005,2,13.811,13.811,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepHeats,3
1,9.833,23.604,2,9.837,23.842,3,10.045,23.855,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepHeats,3
2,9.772,33.375,3,9.789,33.631,1,9.400,33.255,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepHeats,3
1,9.770,43.146,3,9.793,43.424,2,9.909,43.164,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepHeats,3
1,9.795,52.941,3,9.791,53.215,2,9.841,53.005,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepHeats,3
1,9.778,1:02.719,3,9.858,1:03.073,2,9.791,1:02.796,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepHeats,3
1,9.686,1:12.405,3,9.720,1:12.792,2,9.720,1:12.515,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepHeats,3
1,9.361,1:21.765,3,10.276,1:23.069,2,9.368,1:21.883,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepHeats,3
1,9.560,1:31.325,3,10.328,1:33.397,2,9.696,1:31.579,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepHeats,3
