KIM Hyun-Kon POSITION,KIM Hyun-Kon LAP TIME,KIM Hyun-Kon ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,WANG Hong Yang POSITION,WANG Hong Yang LAP TIME,WANG Hong Yang ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Volodymyr CHERNEGA POSITION,Volodymyr CHERNEGA LAP TIME,Volodymyr CHERNEGA ELAPSED TIME
0,13.155,13.155,0,13.179,13.179,0,13.372,13.372,0,13.362,13.362,0,13.689,13.689
0,9.702,22.857,0,10.014,23.193,0,9.997,23.369,0,9.710,23.071,0,9.912,23.601
0,9.809,32.666,0,9.545,32.738,0,9.665,33.034,0,9.559,32.630,0,9.488,33.089
0,9.375,42.041,0,9.580,42.318,0,9.520,42.554,0,9.542,42.172,0,9.532,42.621
0,9.561,51.602,0,9.320,51.638,0,9.400,51.954,0,9.395,51.567,0,9.616,52.237
0,9.136,1:00.738,0,9.506,1:01.144,0,9.158,1:01.112,0,9.301,1:00.868,0,9.582,1:01.819
0,9.332,1:10.070,0,9.437,1:10.581,0,9.254,1:10.366,0,9.288,1:10.155,0,10.122,1:11.941
0,9.452,1:19.522,0,9.138,1:19.718,0,9.540,1:19.906,0,9.952,1:20.107,0,10.663,1:22.604
0,10.103,1:29.625,0,9.841,1:29.559,0,,,0,10.677,1:30.784,0,11.596,1:34.200
