KIM Tae Sung POSITION,KIM Tae Sung LAP TIME,KIM Tae Sung ELAPSED TIME,LI Kongchao POSITION,LI Kongchao LAP TIME,LI Kongchao ELAPSED TIME,SUN Long POSITION,SUN Long LAP TIME,SUN Long ELAPSED TIME,Daniil KRASNOKUTSKII POSITION,Daniil KRASNOKUTSKII LAP TIME,Daniil KRASNOKUTSKII ELAPSED TIME,Jens van 'T WOUT POSITION,Jens van 'T WOUT LAP TIME,Jens van 'T WOUT ELAPSED TIME
1,6.89,6.89,5,7.28,7.28,2,6.98,6.98,4,7.23,7.23,3,7.16,7.16
1,8.86,15.75,5,9.41,16.69,2,8.90,15.88,4,9.18,16.41,3,8.98,16.14
1,8.46,24.21,5,8.74,25.43,2,8.48,24.36,4,8.53,24.94,3,8.41,24.55
1,8.45,32.66,5,8.79,34.22,2,8.54,32.90,4,8.71,33.65,3,8.50,33.05
1,8.56,41.22,5,9.07,43.294,2,8.70,41.60,4,8.97,42.62,3,8.75,41.80
