FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Aida BELLA POSITION,Aida BELLA LAP TIME,Aida BELLA ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME
1,7.14,7.14,2,7.41,7.41,3,7.70,7.70
1,9.59,16.73,2,9.75,17.16,3,10.10,17.80
1,9.07,25.80,2,9.44,26.60,3,9.69,27.49
1,9.17,34.97,2,9.52,36.12,3,9.71,37.20
1,9.51,44.473,2,9.90,46.013,3,10.03,47.228
