CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME,Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME
0,7.687,7.687,0,7.827,7.827,0,7.416,7.416,0,8.024,8.024
0,9.841,17.528,0,9.963,17.790,0,9.609,17.025,0,9.705,17.729
0,12.906,30.433,0,9.459,27.248,0,9.856,26.881,0,22.594,40.322
0,6.439,36.872,0,9.794,37.042,0,9.120,36.000,0,20.847,1:01.169
0,10.014,46.886,0,9.937,46.979,0,10.006,46.006,0,13.456,1:14.625
