WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Emily SCOTT POSITION,Emily SCOTT LAP TIME,Emily SCOTT ELAPSED TIME,PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME,Sayuri SHIMIZU POSITION,Sayuri SHIMIZU LAP TIME,Sayuri SHIMIZU ELAPSED TIME
1,12.80,12.80,3,13.01,13.01,2,12.91,12.91,4,13.15,13.15
1,9.89,22.69,3,9.88,22.89,2,9.87,22.78,4,9.86,23.01
1,10.04,32.73,3,10.02,32.91,2,10.05,32.83,4,9.99,33.00
1,10.14,42.87,3,10.14,43.05,2,10.10,42.93,4,10.14,43.14
1,9.98,52.85,3,10.01,53.06,2,10.04,52.97,4,10.00,53.14
1,9.85,1:02.70,3,9.84,1:02.90,2,9.83,1:02.80,4,9.85,1:02.99
1,9.80,1:12.50,3,9.82,1:12.72,2,9.80,1:12.60,4,9.84,1:12.83
1,9.44,1:21.94,3,9.44,1:22.16,2,9.42,1:22.02,4,9.47,1:22.30
1,9.27,1:31.206,3,9.55,1:31.710,2,9.31,1:31.328,4,9.47,1:31.767
