Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,JANG Won-Hoon POSITION,JANG Won-Hoon LAP TIME,JANG Won-Hoon ELAPSED TIME,Uladzislau SHERAKOU POSITION,Uladzislau SHERAKOU LAP TIME,Uladzislau SHERAKOU ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME
0,6.779,6.779,0,6.796,6.796,0,7.421,7.421,0,7.046,7.046
0,9.335,16.115,0,9.248,16.044,0,9.997,17.418,0,9.240,16.286
0,8.981,25.096,0,9.179,25.223,0,9.757,27.175,0,9.088,25.374
0,9.067,34.163,0,8.903,34.126,0,9.988,37.163,0,9.008,34.382
0,,,0,,,0,,,0,,
