ZANG Yize POSITION,ZANG Yize LAP TIME,ZANG Yize ELAPSED TIME,YAKIMOVA Anna POSITION,YAKIMOVA Anna LAP TIME,YAKIMOVA Anna ELAPSED TIME,LETAI Julie POSITION,LETAI Julie LAP TIME,LETAI Julie ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME
1,7.45,7.45,4,8.13,8.13,3,7.78,7.78,2,7.55,7.55
1,9.42,16.87,4,10.41,18.54,3,9.69,17.47,2,9.45,17.00
1,9.09,25.96,4,9.62,28.16,3,9.18,26.65,2,9.06,26.06
1,9.23,35.19,4,9.88,38.04,3,9.31,35.96,2,9.25,35.31
1,9.31,44.50,4,9.89,47.936,3,9.52,45.489,2,9.33,44.646
