VOLIKOV Artem POSITION,VOLIKOV Artem LAP TIME,VOLIKOV Artem ELAPSED TIME,Mike WESTERMAN POSITION,Mike WESTERMAN LAP TIME,Mike WESTERMAN ELAPSED TIME,Serge PLANCHER POSITION,Serge PLANCHER LAP TIME,Serge PLANCHER ELAPSED TIME,Marton TAMUS POSITION,Marton TAMUS LAP TIME,Marton TAMUS ELAPSED TIME
0,15.887,15.887,0,16.100,16.100,0,15.701,15.701,0,15.501,15.501
0,12.599,28.485,0,12.537,28.637,0,12.294,27.995,0,12.754,28.254
0,12.004,40.489,0,11.934,40.571,0,12.734,40.729,0,12.134,40.388
0,10.061,50.549,0,10.136,50.707,0,36.297,1:17.025,0,10.065,50.453
0,9.596,1:00.145,0,9.478,1:00.185,0,14.627,1:31.652,0,9.626,1:00.079
0,9.604,1:09.749,0,9.477,1:09.662,0,11.226,1:42.878,0,9.670,1:09.749
0,9.544,1:19.293,0,9.862,1:19.524,0,11.074,1:53.952,0,9.574,1:19.322
0,9.714,1:29.006,0,9.506,1:29.030,0,19.738,2:13.689,0,9.567,1:28.889
0,,,0,,,0,,,0,,
