Emily SCOTT POSITION,Emily SCOTT LAP TIME,Emily SCOTT ELAPSED TIME,Patrycja MALISZEWSKA POSITION,Patrycja MALISZEWSKA LAP TIME,Patrycja MALISZEWSKA ELAPSED TIME,Sayuri SHIMIZU POSITION,Sayuri SHIMIZU LAP TIME,Sayuri SHIMIZU ELAPSED TIME
2,7.62,7.62,1,7.38,7.38,3,7.76,7.76
2,9.78,17.40,1,9.87,17.25,3,9.74,17.50
2,9.67,27.07,1,9.74,26.99,3,9.66,27.16
2,9.77,36.84,1,9.76,36.75,3,9.78,36.94
2,9.73,46.564,1,9.75,46.499,3,9.73,46.666
