Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Dries CELIS POSITION,Dries CELIS LAP TIME,Dries CELIS ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Sebastian PRAUS POSITION,Sebastian PRAUS LAP TIME,Sebastian PRAUS ELAPSED TIME,SUI Bao Ku POSITION,SUI Bao Ku LAP TIME,SUI Bao Ku ELAPSED TIME
1,6.599,6.599,2,6.955,6.955,3,7.143,7.143,5,7.282,7.282,4,7.230,7.230
1,9.212,15.811,2,9.199,16.153,3,9.113,16.255,5,9.392,16.674,4,9.062,16.291
1,8.755,24.566,3,9.539,25.692,2,8.819,25.073,4,9.104,25.778,5,9.742,26.032
1,9.249,33.814,3,9.235,34.926,2,9.108,34.181,4,9.200,34.977,5,10.653,36.685
1,9.86,43.668,4,10.34,45.266,2,9.55,43.725,3,9.49,44.463,5,11.97,48.654
