SONG Kyung-Taek POSITION,SONG Kyung-Taek LAP TIME,SONG Kyung-Taek ELAPSED TIME,Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME,Blake SKJELLERUP POSITION,Blake SKJELLERUP LAP TIME,Blake SKJELLERUP ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME
1,6.549,6.549,2,6.661,6.661,4,7.079,7.079,3,6.869,6.869
1,9.060,15.609,2,8.965,15.626,4,9.769,16.847,3,9.175,16.043
1,8.442,24.051,2,8.615,24.241,4,8.995,25.842,3,8.932,24.976
1,8.372,32.423,2,8.787,33.028,4,9.229,35.071,3,9.470,34.446
1,9.795,42.218,2,9.352,42.380,4,9.873,44.944,3,9.442,43.888
