START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
3,14.98,14.98,1,14.74,14.74,4,14.99,14.99,2,14.86,14.86,5,15.09,15.09,6,15.22,15.22,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(2),w,Rep.Quarterfinals,4
5,12.29,27.27,2,12.20,26.94,3,12.05,27.04,4,12.28,27.14,6,12.21,27.30,1,11.69,26.91,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(2),w,Rep.Quarterfinals,4
1,11.14,38.41,3,11.58,38.52,4,11.59,38.63,5,11.63,38.77,6,11.58,38.88,2,11.54,38.45,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(2),w,Rep.Quarterfinals,4
1,10.62,49.03,1,10.51,49.03,3,10.48,49.11,5,10.52,49.29,6,10.47,49.35,4,10.68,49.13,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(2),w,Rep.Quarterfinals,4
3,10.19,59.22,2,10.09,59.12,1,9.90,59.01,5,10.05,59.34,6,10.19,59.54,4,10.19,59.32,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(2),w,Rep.Quarterfinals,4
3,9.81,1:09.03,2,9.80,1:08.92,1,9.71,1:08.72,4,9.85,1:09.19,6,10.01,1:09.55,5,10.04,1:09.36,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(2),w,Rep.Quarterfinals,4
3,9.53,1:18.56,2,9.54,1:18.46,1,9.63,1:18.35,4,9.49,1:18.68,6,9.92,1:19.47,5,9.35,1:18.71,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(2),w,Rep.Quarterfinals,4
4,9.78,1:28.34,2,9.82,1:28.28,1,9.85,1:28.20,5,9.80,1:28.48,6,10.09,1:29.56,3,9.62,1:28.33,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(2),w,Rep.Quarterfinals,4
5,10.53,1:38.876,2,9.99,1:38.27,1,9.99,1:38.19,4,10.22,1:38.707,6,10.42,1:39.981,3,10.11,1:38.443,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(2),w,Rep.Quarterfinals,4
