TALABOS Attila POSITION,TALABOS Attila LAP TIME,TALABOS Attila ELAPSED TIME,KOLENC Martin POSITION,KOLENC Martin LAP TIME,KOLENC Martin ELAPSED TIME,ANTONIOLI Mattia POSITION,ANTONIOLI Mattia LAP TIME,ANTONIOLI Mattia ELAPSED TIME,MURPHY Peter POSITION,MURPHY Peter LAP TIME,MURPHY Peter ELAPSED TIME,WOLFGANG Matthias POSITION,WOLFGANG Matthias LAP TIME,WOLFGANG Matthias ELAPSED TIME,SELLIER Diane POSITION,SELLIER Diane LAP TIME,SELLIER Diane ELAPSED TIME
3,13.63,13.63,4,13.88,13.88,1,13.40,13.40,5,13.91,13.91,6,14.18,14.18,2,13.52,13.52
3,9.12,22.75,4,9.04,22.92,1,9.09,22.49,5,9.60,23.51,6,9.46,23.64,2,9.05,22.57
3,8.79,31.54,4,8.75,31.67,1,8.84,31.33,5,9.44,32.95,6,9.50,33.14,2,8.84,31.41
3,8.87,40.41,4,8.86,40.53,1,8.89,40.22,5,9.71,42.66,6,9.65,42.79,2,8.89,40.30
3,8.99,49.40,4,8.99,49.52,1,8.99,49.21,5,10.00,52.66,6,9.88,52.67,2,9.01,49.31
3,9.16,58.56,4,9.20,58.72,1,9.17,58.38,6,10.35,1:03.01,5,9.67,1:02.34,2,9.15,58.46
3,9.36,1:07.92,4,9.51,1:08.23,1,9.38,1:07.76,6,10.96,1:13.97,5,9.98,1:12.32,2,9.35,1:07.81
2,9.58,1:17.50,4,9.90,1:18.13,3,9.86,1:17.62,6,11.47,1:25.44,5,10.61,1:22.93,1,9.54,1:17.35
0,9.68,1:27.18,4,10.28,1:28.415,3,9.64,1:27.260,6,11.77,1:37.214,5,11.93,1:34.861,0,9.82,1:27.17
