Eric BEDARD POSITION,Eric BEDARD LAP TIME,Eric BEDARD ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME,Bulat VALIULLIN POSITION,Bulat VALIULLIN LAP TIME,Bulat VALIULLIN ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME
1,6.7495,6.7495,3,7.0288,7.0288,2,6.9142,6.9142,5,7.3292,7.3292,4,7.1471,7.1471
1,9.1560,15.9055,4,9.2592,16.2880,2,9.2562,16.1704,3,8.9462,16.2754,5,9.3473,16.4944
1,8.7773,24.6828,3,8.7668,25.0548,2,8.8336,25.0040,5,17.3515,33.6269,4,8.9509,25.4453
1,8.9264,33.6092,3,8.9862,34.0410,2,8.7806,33.7846,5,16.5359,50.1628,4,9.0730,34.5183
1,9.31,42.917,3,9.21,43.252,2,9.20,42.981,5,12.05,1:02.213,4,9.33,43.847
