Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,SCHULTING Suzanne POSITION,SCHULTING Suzanne LAP TIME,SCHULTING Suzanne ELAPSED TIME,IZAFATAVA Hanna POSITION,IZAFATAVA Hanna LAP TIME,IZAFATAVA Hanna ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,Anna SEIDEL POSITION,Anna SEIDEL LAP TIME,Anna SEIDEL ELAPSED TIME
1,7.22,7.22,2,7.35,7.35,5,8.23,8.23,3,7.72,7.72,4,7.86,7.86
1,9.39,16.61,2,9.31,16.66,5,9.77,18.00,4,9.49,17.21,3,9.34,17.20
1,8.71,25.32,2,8.79,25.45,5,9.12,27.12,4,8.95,26.16,3,8.88,26.08
1,8.90,34.22,2,8.80,34.25,5,9.33,36.45,4,8.91,35.07,3,8.90,34.98
1,9.22,43.44,2,9.32,43.57,5,9.62,46.064,4,9.12,44.178,3,9.12,44.088
