John-Henry KRUEGER POSITION,John-Henry KRUEGER LAP TIME,John-Henry KRUEGER ELAPSED TIME,Guillaume BASTILLE POSITION,Guillaume BASTILLE LAP TIME,Guillaume BASTILLE ELAPSED TIME,LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME
1,6.82,6.82,3,7.20,7.20,2,7.07,7.07,5,7.48,7.48,4,7.31,7.31
1,9.03,15.85,3,9.13,16.33,2,8.96,16.03,5,9.22,16.70,4,9.18,16.49
1,8.62,24.47,3,8.53,24.86,2,8.51,24.54,5,8.95,25.65,4,8.69,25.18
1,8.80,33.27,3,8.68,33.54,2,8.74,33.28,5,9.26,34.91,4,8.98,34.16
1,9.31,42.577,2,9.15,42.684,3,9.50,42.779,5,9.50,44.410,4,9.52,43.678
