Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME
0,13.260,13.260,0,13.237,13.237,0,13.623,13.623,0,13.166,13.166
0,10.353,23.612,0,10.168,23.405,0,10.177,23.800,0,10.516,23.682
0,10.245,33.858,0,10.284,33.690,0,10.380,34.180,0,10.079,33.761
0,9.933,43.790,0,9.823,43.513,0,9.779,43.960,0,10.193,43.954
0,9.719,53.509,0,9.742,53.255,0,9.778,53.737,0,9.566,53.520
0,9.595,1:03.104,0,9.327,1:02.582,0,9.490,1:03.227,0,9.578,1:03.098
0,9.070,1:12.174,0,9.484,1:12.066,0,9.123,1:12.350,0,9.183,1:12.281
0,9.196,1:21.370,0,9.086,1:21.152,0,9.107,1:21.457,0,9.313,1:21.593
0,,,0,,,0,,,0,,
