FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Jessica KOOREMAN POSITION,Jessica KOOREMAN LAP TIME,Jessica KOOREMAN ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME
4,7.75,7.75,1,7.30,7.30,2,7.46,7.46,3,7.74,7.74
4,9.65,17.40,1,9.65,16.95,2,9.60,17.06,3,9.39,17.13
4,8.92,26.32,1,9.10,26.05,2,9.09,26.15,3,9.11,26.24
4,9.24,35.56,1,9.24,35.29,2,9.23,35.38,3,9.23,35.47
4,9.51,45.070,1,9.44,44.730,2,9.43,44.803,3,9.35,44.814
