WILCZYK Szymon POSITION,WILCZYK Szymon LAP TIME,WILCZYK Szymon ELAPSED TIME,Christopher JARDEN POSITION,Christopher JARDEN LAP TIME,Christopher JARDEN ELAPSED TIME,Yoann MARTINEZ POSITION,Yoann MARTINEZ LAP TIME,Yoann MARTINEZ ELAPSED TIME,Ademir BABAIC POSITION,Ademir BABAIC LAP TIME,Ademir BABAIC ELAPSED TIME
1,7.25,7.25,3,7.78,7.78,4,7.80,7.80,2,7.32,7.32
1,9.47,16.72,4,10.12,17.90,3,9.65,17.45,2,9.95,17.27
1,9.03,25.75,4,30.67,48.57,3,9.65,27.10,2,9.75,27.02
1,9.12,34.87,4,17.64,1:06.21,2,9.67,36.77,3,9.76,36.78
1,9.54,44.409,4,18.88,1:25.082,2,9.81,46.580,3,10.09,46.870
