JIN Sun-Yu POSITION,JIN Sun-Yu LAP TIME,JIN Sun-Yu ELAPSED TIME,Alanna KRAUS POSITION,Alanna KRAUS LAP TIME,Alanna KRAUS ELAPSED TIME,Zuzana JURISOVA POSITION,Zuzana JURISOVA LAP TIME,Zuzana JURISOVA ELAPSED TIME,Brigid FARRELL POSITION,Brigid FARRELL LAP TIME,Brigid FARRELL ELAPSED TIME
1,7.327,7.327,2,7.459,7.459,4,8.027,8.027,3,7.624,7.624
1,9.756,17.083,2,9.996,17.455,4,9.811,17.837,3,10.113,17.737
1,9.478,26.560,2,9.526,26.980,4,9.795,27.632,3,9.635,27.372
1,9.681,36.240,2,9.677,36.657,4,9.642,37.274,3,9.648,37.020
1,9.93,46.169,2,10.09,46.745,4,9.85,47.115,3,9.80,46.816
