de ROSE Ethan POSITION,de ROSE Ethan LAP TIME,de ROSE Ethan ELAPSED TIME,REN Ziwei POSITION,REN Ziwei LAP TIME,REN Ziwei ELAPSED TIME,Kiichi SHIGEHIRO POSITION,Kiichi SHIGEHIRO LAP TIME,Kiichi SHIGEHIRO ELAPSED TIME,LAHIMAKHAY Ivan POSITION,LAHIMAKHAY Ivan LAP TIME,LAHIMAKHAY Ivan ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME
5,7.44,7.44,1,6.74,6.74,2,6.88,6.88,4,7.29,7.29,3,7.06,7.06
5,9.46,16.90,1,8.78,15.52,2,8.80,15.68,4,8.92,16.21,3,8.72,15.78
5,8.86,25.76,1,8.42,23.94,2,8.45,24.13,4,8.60,24.81,3,8.43,24.21
5,9.08,34.84,1,8.49,32.43,3,8.77,32.90,4,8.72,33.53,2,8.52,32.73
5,9.17,44.01,1,8.72,41.15,3,8.72,41.62,4,9.06,42.59,2,8.76,41.49
