LEE Seung-Hoon POSITION,LEE Seung-Hoon LAP TIME,LEE Seung-Hoon ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME
0,6.785,6.785,0,6.924,6.924,0,7.050,7.050,0,7.009,7.009
0,8.999,15.784,0,11.175,18.098,0,9.000,16.050,0,9.139,16.148
0,8.954,24.738,0,12.461,30.559,0,8.768,24.818,0,8.765,24.913
0,8.868,33.606,0,13.494,44.054,0,8.976,33.793,0,8.888,33.801
0,9.230,42.836,0,12.922,56.976,0,9.114,42.907,0,9.068,42.869
