Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Valeriya REZNIK POSITION,Valeriya REZNIK LAP TIME,Valeriya REZNIK ELAPSED TIME,Magdalena SZWAJLIK POSITION,Magdalena SZWAJLIK LAP TIME,Magdalena SZWAJLIK ELAPSED TIME
1,7.28,7.28,2,7.44,7.44,3,7.69,7.69,4,8.04,8.04
1,9.48,16.76,2,9.50,16.94,3,9.53,17.22,4,9.98,18.02
1,9.33,26.09,2,9.30,26.24,3,9.39,26.61,4,9.88,27.90
1,9.32,35.41,2,9.26,35.50,3,9.56,36.17,4,10.12,38.02
1,9.75,45.157,2,9.72,45.217,3,10.60,46.762,4,10.72,48.740
