Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,Junji ITO POSITION,Junji ITO LAP TIME,Junji ITO ELAPSED TIME,CHENG Eric I POSITION,CHENG Eric I LAP TIME,CHENG Eric I ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME
0,6.873,6.873,0,6.693,6.693,0,7.167,7.167,0,7.494,7.494
0,9.214,16.087,0,9.167,15.860,0,9.471,16.639,0,8.728,16.222
0,8.965,25.052,0,8.902,24.762,0,9.230,25.869,0,8.860,25.081
0,,,0,9.241,34.002,0,9.353,35.222,0,8.970,34.052
0,,43.707,0,9.492,43.494,0,9.946,45.168,0,9.500,43.552
