Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME,Viacheslav KURGINIAN POSITION,Viacheslav KURGINIAN LAP TIME,Viacheslav KURGINIAN ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Jakub JAWORSKI POSITION,Jakub JAWORSKI LAP TIME,Jakub JAWORSKI ELAPSED TIME
1,6.91,6.91,2,7.01,7.01,3,7.16,7.16,4,7.29,7.29
1,9.10,16.01,2,9.09,16.10,3,9.05,16.21,4,9.04,16.33
1,8.48,24.49,2,8.47,24.57,3,8.48,24.69,4,8.59,24.92
1,8.62,33.11,2,8.60,33.17,3,8.56,33.25,4,8.73,33.65
1,8.87,41.980,2,8.82,41.989,3,8.77,42.019,4,8.92,42.565
