van RUIJVEN Lara POSITION,van RUIJVEN Lara LAP TIME,van RUIJVEN Lara ELAPSED TIME,Kim BOUTIN POSITION,Kim BOUTIN LAP TIME,Kim BOUTIN ELAPSED TIME,Cheyenne GOH POSITION,Cheyenne GOH LAP TIME,Cheyenne GOH ELAPSED TIME,MYKHALCHUK Diana POSITION,MYKHALCHUK Diana LAP TIME,MYKHALCHUK Diana ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME
2,13.74,13.74,3,13.84,13.84,5,14.21,14.21,4,14.08,14.08,1,13.62,13.62
2,10.02,23.76,1,9.77,23.61,5,10.02,24.23,4,9.94,24.02,3,10.15,23.77
2,9.39,33.15,1,9.43,33.04,5,9.75,33.98,4,9.85,33.87,3,9.49,33.26
2,9.54,42.69,1,9.57,42.61,5,10.02,44.00,4,10.00,43.87,3,9.57,42.83
2,9.60,52.29,1,9.57,52.18,5,10.19,54.19,4,10.19,54.06,3,9.58,52.41
2,9.42,1:01.71,1,9.44,1:01.62,5,10.26,1:04.45,4,10.34,1:04.40,3,9.47,1:01.88
2,9.41,1:11.12,1,9.31,1:10.93,5,11.39,1:15.84,4,11.03,1:15.43,3,9.48,1:11.36
2,9.50,1:20.62,1,9.41,1:20.34,5,11.04,1:26.88,4,11.27,1:26.70,3,9.73,1:21.09
2,9.88,1:30.50,1,9.72,1:30.06,0,,PHOTO,0,,PHOTO,3,10.06,1:31.15
