Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME
0,7.080,7.080,0,7.203,7.203
0,9.638,16.718,0,9.644,16.846
0,9.115,25.833,0,8.956,25.802
0,9.195,35.028,0,9.118,34.920
0,9.240,44.268,0,9.183,44.103
