START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,8.900,8.900,3,9.610,9.610,4,10.260,10.260,5,10.350,10.350,1,8.840,8.840,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
1,12.760,21.670,3,12.720,22.340,4,12.160,22.420,5,12.660,23.010,2,12.960,21.810,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
2,12.400,34.070,3,12.310,34.650,4,12.230,34.660,5,12.070,35.090,1,12.200,34.020,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
2,11.820,45.900,1,10.990,45.640,4,11.510,46.170,5,11.720,46.810,3,12.080,46.100,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
2,11.680,57.580,1,11.860,57.510,3,11.900,58.070,5,11.630,58.450,4,12.100,58.200,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
1,10.640,1:08.220,3,10.800,1:08.320,4,10.630,1:08.710,5,10.820,1:09.270,2,10.090,1:08.300,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
1,9.930,1:18.160,3,9.930,1:18.250,2,9.510,1:18.220,5,9.560,1:18.830,4,10.160,1:18.470,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
2,9.550,1:27.710,1,9.380,1:27.640,4,9.910,1:28.140,5,10.120,1:28.960,3,9.580,1:28.050,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
2,9.610,1:37.330,3,9.690,1:37.330,1,9.160,1:37.300,5,8.970,1:37.930,4,9.390,1:37.440,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
2,9.500,1:46.830,1,9.490,1:46.830,3,9.870,1:47.180,5,9.630,1:47.570,4,9.830,1:47.270,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
2,9.210,1:56.050,3,9.430,1:56.260,1,8.790,1:55.970,5,9.530,1:57.110,4,9.190,1:56.470,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
3,9.480,2:05.530,2,9.220,2:05.490,1,9.100,2:05.070,5,9.980,2:07.100,4,10.280,2:06.750,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
1,9.300,2:14.830,3,11.360,2:16.850,2,9.770,2:14.840,4,10.440,2:17.540,5,11.030,2:17.790,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
2,9.580,2:24.420,5,16.630,2:33.490,1,9.440,2:24.290,4,10.580,2:28.130,3,9.560,2:27.350,2007-2008,"Samsung ISU World Cup 2007/2008, Italy, Torino",1500m(1),m,Heats,1
