Tamas TUTRAI POSITION,Tamas TUTRAI LAP TIME,Tamas TUTRAI ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Charles Ryan LEVEILLE POSITION,Charles Ryan LEVEILLE LAP TIME,Charles Ryan LEVEILLE ELAPSED TIME
0,7.161,7.161,0,6.752,6.752,0,7.281,7.281
0,9.399,16.560,0,9.120,15.872,0,9.460,16.741
0,9.144,25.704,0,8.929,24.802,0,8.930,25.671
0,9.336,35.040,0,9.094,33.895,0,9.181,34.851
0,9.574,44.614,0,9.440,43.335,0,,
