Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,Katalin KRISTO POSITION,Katalin KRISTO LAP TIME,Katalin KRISTO ELAPSED TIME,Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME
0,13.571,13.571,0,13.950,13.950,0,13.898,13.898,0,13.592,13.592,0,13.484,13.484
0,10.368,23.939,0,10.355,24.305,0,10.293,24.191,0,10.467,24.059,0,10.476,23.959
0,10.174,34.112,0,9.974,34.280,0,10.099,34.290,0,10.254,34.313,0,10.123,34.082
0,10.259,44.372,0,10.328,44.607,0,10.453,44.743,0,10.368,44.681,0,10.391,44.473
0,10.295,54.666,0,10.523,55.130,0,10.273,55.016,0,10.339,55.020,0,10.190,54.663
0,10.202,1:04.868,0,10.269,1:05.399,0,9.885,1:04.901,0,10.297,1:05.317,0,10.138,1:04.801
0,9.956,1:14.824,0,9.487,1:14.887,0,10.062,1:14.963,0,10.565,1:15.882,0,9.896,1:14.697
0,10.081,1:24.905,0,10.219,1:25.105,0,10.089,1:25.052,0,11.385,1:27.266,0,10.197,1:24.894
0,,,0,,,0,,,0,,,0,,
