de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,DESMET Stijn POSITION,DESMET Stijn LAP TIME,DESMET Stijn ELAPSED TIME,GIORDANO Marco POSITION,GIORDANO Marco LAP TIME,GIORDANO Marco ELAPSED TIME,Luca LOEFFLER POSITION,Luca LOEFFLER LAP TIME,Luca LOEFFLER ELAPSED TIME
1,6.95,6.95,2,7.10,7.10,3,7.31,7.31,4,7.55,7.55
1,9.00,15.95,2,9.05,16.15,3,8.94,16.25,4,9.23,16.78
1,8.50,24.45,2,8.52,24.67,3,8.59,24.84,4,8.95,25.73
1,8.65,33.10,2,8.63,33.30,3,8.61,33.45,4,9.25,34.98
1,8.84,41.94,2,8.76,42.06,3,8.76,42.21,4,9.63,44.61
