START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,9.671,9.671,,,,1,9.254,9.254,3,9.844,9.844,4,9.962,9.962,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
2,13.680,23.351,,,,1,14.004,23.258,3,13.574,23.418,4,13.822,23.784,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
2,13.121,36.472,,,,1,13.088,36.346,3,13.350,36.767,4,13.095,36.878,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
2,12.793,49.264,,,,1,12.815,49.160,3,12.557,49.324,4,12.761,49.638,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
2,12.434,1:01.697,,,,1,12.149,1:01.309,3,12.407,1:01.731,4,12.258,1:01.896,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
1,11.669,1:13.366,,,,4,12.762,1:14.071,2,11.767,1:13.497,3,11.833,1:13.728,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
1,11.054,1:24.420,,,,4,11.093,1:25.164,2,11.071,1:24.568,3,11.082,1:24.809,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
1,10.597,1:35.017,,,,4,10.909,1:36.072,2,10.584,1:35.151,3,10.544,1:35.353,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
1,9.635,1:44.651,,,,4,11.299,1:47.370,2,9.533,1:44.684,3,9.786,1:45.139,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
1,9.193,1:53.843,,,,4,11.926,1:59.295,2,9.259,1:53.943,3,9.632,1:54.771,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
1,9.343,2:03.185,,,,4,12.165,2:11.460,2,9.524,2:03.466,3,9.582,2:04.353,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
1,9.441,2:12.626,,,,4,12.611,2:24.071,2,9.314,2:12.780,3,9.799,2:14.152,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
2,9.555,2:22.181,,,,4,12.728,2:36.798,1,9.352,2:22.131,3,10.311,2:24.462,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
2,9.55,2:31.722,0,,DQ,4,13.34,2:50.130,1,9.56,2:31.690,3,10.75,2:35.207,2004-2005,2005 Winter Universiade,1500m,m,Heats,5
