WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,SHIN Sae-Bom POSITION,SHIN Sae-Bom LAP TIME,SHIN Sae-Bom ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME
1,7.00,7.00,3,7.24,7.24,2,7.08,7.08,4,7.36,7.36
1,9.39,16.40,2,9.31,16.56,4,9.70,16.78,3,9.22,16.59
1,8.87,25.27,2,8.78,25.35,4,8.79,25.57,3,8.93,25.52
1,8.89,34.16,2,8.88,34.23,3,8.90,34.47,4,9.36,34.89
1,9.13,43.281,2,9.13,43.351,3,9.66,44.124,4,9.84,44.729
