Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Matthew WILSON POSITION,Matthew WILSON LAP TIME,Matthew WILSON ELAPSED TIME,Charles Ryan LEVEILLE POSITION,Charles Ryan LEVEILLE LAP TIME,Charles Ryan LEVEILLE ELAPSED TIME
0,6.776,6.776,0,7.013,7.013,0,7.112,7.112,0,7.127,7.127
0,9.189,15.964,0,9.032,16.045,0,9.119,16.231,0,9.305,16.432
0,8.674,24.638,0,8.665,24.710,0,8.984,25.214,0,8.949,25.380
0,8.743,33.380,0,8.738,33.448,0,9.217,34.431,0,8.999,34.380
0,9.190,42.570,0,9.257,42.706,0,,,0,11.091,45.471
