Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME,Roderick OOSTEN POSITION,Roderick OOSTEN LAP TIME,Roderick OOSTEN ELAPSED TIME
0,6.838,6.838,0,6.704,6.704,0,7.117,7.117,0,6.510,6.510
0,9.416,16.254,0,9.570,16.274,0,9.434,16.550,0,9.711,16.221
0,8.873,25.126,0,8.915,25.189,0,9.045,25.595,0,8.960,25.181
0,9.090,34.217,0,8.993,34.183,0,9.246,34.841,0,8.871,34.051
0,9.317,43.533,0,9.469,43.652,0,10.010,44.851,0,9.947,43.998
