Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,LEE Jung Su POSITION,LEE Jung Su LAP TIME,LEE Jung Su ELAPSED TIME,Boren ZUNAC POSITION,Boren ZUNAC LAP TIME,Boren ZUNAC ELAPSED TIME
0,6.974,6.974,0,7.064,7.064,0,7.206,7.206,0,7.541,7.541
0,9.378,16.352,0,9.340,16.404,0,9.629,16.835,0,10.154,17.694
0,8.894,25.245,0,8.852,25.256,0,8.379,25.214,0,10.178,27.872
0,8.947,34.192,0,9.088,34.344,0,9.105,34.319,0,11.684,39.556
0,,,0,,,0,,,0,,
