LI Haonan POSITION,LI Haonan LAP TIME,LI Haonan ELAPSED TIME,Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME,Tom IVESON POSITION,Tom IVESON LAP TIME,Tom IVESON ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME
1,7.05,7.05,2,7.17,7.17,3,7.39,7.39,4,7.42,7.42
1,9.06,16.12,2,9.12,16.29,4,9.40,16.80,3,9.11,16.54
1,8.80,24.92,2,8.70,24.99,4,8.55,25.36,3,8.80,25.35
1,8.83,33.75,2,8.78,33.78,3,8.67,34.04,4,8.99,34.34
1,8.97,42.716,2,9.13,42.902,3,8.91,42.945,4,10.37,44.708
