Anthony LOBELLO POSITION,Anthony LOBELLO LAP TIME,Anthony LOBELLO ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME
1,6.70,6.70,2,6.96,6.96,3,7.09,7.09
1,9.20,15.91,2,9.04,16.00,3,9.08,16.17
1,8.65,24.56,2,8.55,24.56,3,8.62,24.80
1,8.64,33.21,2,8.71,33.27,3,8.64,33.44
1,8.90,42.109,2,8.91,42.173,3,8.87,42.308
