START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,10.66,10.66,1,10.42,10.42,2,10.49,10.49,4,10.73,10.73,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
4,16.98,27.64,1,16.91,27.33,2,16.96,27.45,3,16.79,27.52,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
4,16.17,43.81,1,15.93,43.26,2,16.00,43.45,3,16.13,43.65,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
4,14.89,58.70,1,14.88,58.14,2,14.90,58.35,3,14.89,58.54,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
4,13.42,1:12.12,1,13.36,1:11.50,2,13.35,1:11.70,3,13.44,1:11.98,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
4,12.00,1:24.12,1,12.24,1:23.74,2,12.18,1:23.88,3,12.03,1:24.01,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
4,11.53,1:35.65,1,11.48,1:35.22,2,11.53,1:35.41,3,11.54,1:35.55,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
4,10.81,1:46.46,1,10.95,1:46.17,2,10.80,1:46.21,3,10.77,1:46.32,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
4,9.83,1:56.29,1,9.81,1:55.98,2,9.87,1:56.08,3,9.89,1:56.21,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
3,9.67,2:05.96,1,9.80,2:05.78,4,9.89,2:05.97,2,9.67,2:05.88,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
3,9.35,2:15.31,1,9.33,2:15.11,4,9.54,2:15.51,2,9.33,2:15.21,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
3,9.21,2:24.52,1,9.31,2:24.42,4,9.15,2:24.66,2,9.24,2:24.45,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
2,9.19,2:33.71,3,9.42,2:33.84,4,9.19,2:33.85,1,9.16,2:33.61,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
2,9.40,2:43.103,0,,PEN,3,10.92,2:44.766,1,9.27,2:42.875,2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,m,RankingRaces-Heats,3
