Victor AN POSITION,Victor AN LAP TIME,Victor AN ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME,TSANKOV Tsvetan POSITION,TSANKOV Tsvetan LAP TIME,TSANKOV Tsvetan ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME
1,7.14,7.14,3,7.40,7.40,4,7.52,7.52,2,7.24,7.24
1,9.21,16.35,3,9.18,16.58,4,9.32,16.84,2,9.21,16.45
1,8.57,24.92,3,8.57,25.15,4,8.91,25.75,2,8.58,25.03
1,8.71,33.63,3,8.75,33.90,4,9.13,34.88,2,8.68,33.71
1,8.83,42.457,3,9.06,42.958,4,9.46,44.333,2,8.87,42.574
