Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Burcu KAN POSITION,Burcu KAN LAP TIME,Burcu KAN ELAPSED TIME,Alex STANLEY POSITION,Alex STANLEY LAP TIME,Alex STANLEY ELAPSED TIME,PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME
1,7.29,7.29,4,8.81,8.81,3,7.83,7.83,2,7.56,7.56
1,9.50,16.79,4,11.34,20.15,3,9.67,17.50,2,9.42,16.98
1,9.11,25.90,4,10.87,31.02,3,9.41,26.91,2,9.05,26.03
1,9.26,35.16,4,11.00,42.02,3,9.70,36.61,2,9.21,35.24
1,9.68,44.835,4,11.42,53.435,3,10.12,46.722,2,9.68,44.911
