Arno JASPERS POSITION,Arno JASPERS LAP TIME,Arno JASPERS ELAPSED TIME,PARASCHIVOIU Marius POSITION,PARASCHIVOIU Marius LAP TIME,PARASCHIVOIU Marius ELAPSED TIME,Yuzo TAKAMIDO POSITION,Yuzo TAKAMIDO LAP TIME,Yuzo TAKAMIDO ELAPSED TIME,SHIN Woo-Chul POSITION,SHIN Woo-Chul LAP TIME,SHIN Woo-Chul ELAPSED TIME,Hannes KROEGER POSITION,Hannes KROEGER LAP TIME,Hannes KROEGER ELAPSED TIME
0,12.577,12.577,0,13.398,13.398,0,13.073,13.073,0,13.287,13.287,0,13.561,13.561
0,10.133,22.711,0,9.824,23.222,0,9.630,22.703,0,9.641,22.928,0,9.701,23.262
0,10.370,33.081,0,10.101,33.323,0,10.134,32.837,0,9.723,32.650,0,9.931,33.193
0,9.789,42.870,0,10.009,43.332,0,9.506,42.342,0,9.790,42.441,0,9.945,43.137
0,9.723,52.593,0,9.826,53.157,0,9.714,52.056,0,9.590,52.031,0,9.680,52.817
0,9.815,1:02.408,0,9.910,1:03.067,0,10.210,1:02.267,0,9.493,1:01.523,0,9.789,1:02.606
0,10.452,1:12.860,0,10.559,1:13.626,0,8.753,1:11.020,0,9.940,1:11.464,0,10.292,1:12.898
0,10.476,1:23.336,0,11.082,1:24.708,0,9.430,1:20.450,0,9.291,1:20.755,0,10.550,1:23.448
0,,,0,,,0,,,0,,,0,,
