van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,Yasuko SAKASHITA POSITION,Yasuko SAKASHITA LAP TIME,Yasuko SAKASHITA ELAPSED TIME,CHOI Jung-Won POSITION,CHOI Jung-Won LAP TIME,CHOI Jung-Won ELAPSED TIME,Hitomi SAITO POSITION,Hitomi SAITO LAP TIME,Hitomi SAITO ELAPSED TIME
1,7.50,7.50,2,7.77,7.77,3,7.87,7.87,4,7.99,7.99
1,9.75,17.25,2,9.74,17.51,3,9.74,17.61,4,9.76,17.75
1,9.42,26.67,2,9.26,26.77,3,9.25,26.86,4,9.25,27.00
1,9.47,36.14,2,9.44,36.21,3,9.43,36.29,4,9.39,36.39
1,9.72,45.853,2,9.73,45.938,3,9.77,46.058,4,9.82,46.207
