Vojtech LOUDIN POSITION,Vojtech LOUDIN LAP TIME,Vojtech LOUDIN ELAPSED TIME,Dariusz KULESZA POSITION,Dariusz KULESZA LAP TIME,Dariusz KULESZA ELAPSED TIME,SUI Bao Ku POSITION,SUI Bao Ku LAP TIME,SUI Bao Ku ELAPSED TIME,Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME
3,7.22,7.22,1,6.91,6.91,2,6.99,6.99,4,7.43,7.43
3,9.33,16.55,1,9.39,16.30,2,9.41,16.40,4,9.47,16.90
3,9.00,25.55,1,9.01,25.31,2,9.06,25.46,4,17.65,34.55
3,9.10,34.65,1,9.15,34.46,2,9.04,34.50,4,21.87,56.42
3,9.58,44.226,2,9.54,43.992,1,9.35,43.846,4,17.37,1:13.790
