Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Artur SULTANGALIYEV POSITION,Artur SULTANGALIYEV LAP TIME,Artur SULTANGALIYEV ELAPSED TIME,Alexander GERTSIKOV POSITION,Alexander GERTSIKOV LAP TIME,Alexander GERTSIKOV ELAPSED TIME,Zoltan KRISTO POSITION,Zoltan KRISTO LAP TIME,Zoltan KRISTO ELAPSED TIME
1,6.721,6.721,3,7.391,7.391,2,6.892,6.892,4,7.542,7.542
1,9.232,15.953,4,9.635,17.026,2,9.301,16.193,3,9.214,16.755
1,8.802,24.754,4,9.228,26.253,2,8.650,24.842,3,8.983,25.738
1,8.910,33.664,4,9.341,35.594,2,8.823,33.665,3,9.159,34.896
1,9.12,42.783,4,9.75,45.340,2,9.22,42.881,3,9.70,44.593
