SEO Yi Ra POSITION,SEO Yi Ra LAP TIME,SEO Yi Ra ELAPSED TIME,SHI Jingnan POSITION,SHI Jingnan LAP TIME,SHI Jingnan ELAPSED TIME,Necmettin Berk YETISKEN POSITION,Necmettin Berk YETISKEN LAP TIME,Necmettin Berk YETISKEN ELAPSED TIME,de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME
2,13.96,13.96,1,13.81,13.81,4,14.25,14.25,3,14.09,14.09
2,10.23,24.19,1,10.26,24.07,4,10.17,24.42,3,10.20,24.29
2,10.16,34.35,1,10.12,34.19,4,10.16,34.58,3,10.17,34.46
2,10.04,44.39,1,10.06,44.25,4,10.03,44.61,3,10.04,44.50
2,9.97,54.36,1,9.97,54.22,4,10.02,54.63,3,9.98,54.48
2,9.60,1:03.96,1,9.64,1:03.86,4,9.60,1:04.23,3,9.58,1:04.06
2,9.16,1:13.12,1,9.25,1:13.11,4,9.28,1:13.51,3,9.30,1:13.36
1,8.82,1:21.94,2,8.95,1:22.06,4,9.18,1:22.69,3,9.06,1:22.42
1,8.98,1:30.912,2,9.90,1:31.060,4,9.39,1:32.079,3,9.19,1:31.603
