HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Takayuki MURATAKE POSITION,Takayuki MURATAKE LAP TIME,Takayuki MURATAKE ELAPSED TIME,Robert SEIFERT POSITION,Robert SEIFERT LAP TIME,Robert SEIFERT ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME
1,6.73,6.73,2,6.89,6.89,4,7.15,7.15,3,7.01,7.01,5,7.30,7.30
1,8.84,15.57,2,8.91,15.80,4,8.91,16.06,3,8.88,15.89,5,8.93,16.23
1,8.45,24.02,3,8.51,24.31,4,8.40,24.46,2,8.42,24.31,5,8.48,24.71
1,8.60,32.62,3,8.69,33.00,4,8.60,33.06,2,8.46,32.77,5,8.62,33.33
1,8.71,41.321,4,9.11,42.103,3,8.87,41.922,2,8.72,41.489,5,8.85,42.177
