GAO Ming POSITION,GAO Ming LAP TIME,GAO Ming ELAPSED TIME,Alex IZYKOWSKI POSITION,Alex IZYKOWSKI LAP TIME,Alex IZYKOWSKI ELAPSED TIME,Jean Charles MATTEI POSITION,Jean Charles MATTEI LAP TIME,Jean Charles MATTEI ELAPSED TIME,Attila TARCALI POSITION,Attila TARCALI LAP TIME,Attila TARCALI ELAPSED TIME,Dejan HORVACKI POSITION,Dejan HORVACKI LAP TIME,Dejan HORVACKI ELAPSED TIME
0,13.654,13.654,0,13.440,13.440,0,13.585,13.585,0,13.611,13.611,0,13.896,13.896
0,9.625,23.279,0,9.934,23.374,0,9.643,23.229,0,9.816,23.427,0,10.228,24.125
0,9.550,32.828,0,9.188,32.562,0,9.555,32.784,0,9.470,32.897,0,10.478,34.603
0,9.324,42.152,0,9.757,42.319,0,9.719,42.503,0,9.613,42.509,0,10.651,45.254
0,9.606,51.758,0,9.457,51.776,0,9.866,52.369,0,9.637,52.146,0,11.337,56.591
0,9.520,1:01.278,0,9.410,1:01.186,0,9.555,1:01.924,0,9.754,1:01.901,0,12.047,1:08.638
0,9.276,1:10.554,0,9.563,1:10.749,0,10.024,1:11.948,0,10.163,1:12.064,0,14.537,1:23.175
0,9.798,1:20.352,0,9.601,1:20.350,0,10.195,1:22.144,0,10.474,1:22.538,0,13.138,1:36.313
0,9.783,1:30.135,0,9.936,1:30.287,0,,,0,10.645,1:33.183,0,13.484,1:49.797
