Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME
0,12.409,12.409,0,12.323,12.323,0,12.631,12.631,0,12.602,12.602,0,12.825,12.825
0,10.047,22.456,0,10.316,22.638,0,10.034,22.665,0,9.921,22.523,0,9.972,22.798
0,9.247,31.703,0,8.869,31.508,0,9.190,31.855,0,9.319,31.842,0,9.305,32.102
0,9.173,40.875,0,9.222,40.729,0,9.236,41.092,0,9.113,40.955,0,9.060,41.162
0,9.156,50.032,0,9.164,49.893,0,9.148,50.240,0,9.188,50.143,0,9.214,50.377
0,9.331,59.362,0,9.271,59.164,0,9.331,59.570,0,9.246,59.389,0,9.175,59.551
0,9.582,1:08.944,0,9.570,1:08.734,0,9.337,1:08.907,0,9.631,1:09.020,0,9.687,1:09.239
0,9.582,1:18.526,0,9.699,1:18.433,0,9.607,1:18.514,0,9.549,1:18.568,0,9.685,1:18.924
0,,,0,,,0,,,0,,,0,,
