Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Nina EVTEEVA POSITION,Nina EVTEEVA LAP TIME,Nina EVTEEVA ELAPSED TIME
1,7.33,7.33,3,7.67,7.67,2,7.43,7.43,4,7.80,7.80
1,9.62,16.95,3,9.57,17.24,2,9.62,17.05,4,9.65,17.45
1,9.08,26.03,3,9.20,26.44,2,9.11,26.16,4,9.22,26.67
1,9.19,35.22,3,9.11,35.55,2,9.16,35.32,4,9.24,35.91
1,9.26,44.477,3,9.20,44.747,2,9.23,44.542,4,9.14,45.045
