Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,TSAI Ping-Yuan POSITION,TSAI Ping-Yuan LAP TIME,TSAI Ping-Yuan ELAPSED TIME,Miodrag POPOVIC POSITION,Miodrag POPOVIC LAP TIME,Miodrag POPOVIC ELAPSED TIME
2,7.148,7.148,1,6.825,6.825,3,7.234,7.234,4,7.398,7.398
2,9.519,16.667,1,9.335,16.160,3,9.546,16.780,4,9.916,17.314
2,8.778,25.445,1,8.949,25.110,3,9.498,26.278,4,15.583,32.896
2,8.693,34.138,1,8.778,33.887,3,9.599,35.877,4,12.476,45.372
2,9.347,43.485,1,9.438,43.325,3,9.776,45.654,4,11.038,56.410
