START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
4,8.46,8.46,2,8.02,8.02,6,8.80,8.80,1,7.79,7.79,3,8.16,8.16,5,8.61,,7,8.88,8.88,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
4,10.38,18.84,2,10.64,18.66,6,10.16,18.96,1,10.78,18.57,3,10.59,18.75,5,10.32,,7,10.29,19.17,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
5,10.37,29.21,1,10.29,28.95,3,10.05,29.01,2,10.40,28.97,4,10.35,29.10,6,10.37,,7,10.28,29.45,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
4,10.42,39.63,1,10.44,39.39,2,10.45,39.46,7,10.88,39.85,3,10.44,39.54,5,10.36,,6,10.34,39.79,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
6,11.17,50.80,1,11.11,50.50,2,11.13,50.59,3,10.75,50.60,4,11.15,50.69,7,27.44,,5,10.99,50.78,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
5,10.65,1:01.45,2,10.35,1:00.85,3,10.37,1:00.96,1,10.16,1:00.76,4,10.37,1:01.06,7,21.69,,6,10.68,1:01.46,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
5,10.22,1:11.67,2,10.53,1:11.38,3,10.51,1:11.47,1,10.52,1:11.28,4,10.50,1:11.56,7,20.10,,6,10.43,1:11.89,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
4,10.59,1:22.26,2,10.67,1:22.05,3,10.70,1:22.17,1,10.66,1:21.94,4,10.70,1:22.26,7,16.27,,6,10.71,1:22.60,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
5,10.27,1:32.53,1,10.17,1:32.22,3,10.24,1:32.41,4,10.48,1:32.42,2,10.10,1:32.36,7,13.80,,6,11.04,1:33.64,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
5,10.29,1:42.82,1,10.14,1:42.36,2,10.06,1:42.47,4,10.33,1:42.75,3,10.22,1:42.58,7,16.67,,6,11.69,1:45.33,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
5,10.34,1:53.16,1,10.14,1:52.50,2,10.14,1:52.61,4,10.19,1:52.94,3,10.15,1:52.73,7,21.42,,6,12.15,1:57.48,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
5,10.33,2:03.49,1,10.27,2:02.77,2,10.27,2:02.88,4,10.38,2:03.32,3,10.25,2:02.98,,,,6,12.47,2:09.95,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
5,10.49,2:13.98,1,10.34,2:13.11,2,10.40,2:13.28,4,10.51,2:13.83,3,10.38,2:13.36,,,,6,13.14,2:23.09,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
5,10.55,2:24.537,1,10.58,2:23.69,0,10.74,2:24.02,4,10.57,2:24.401,3,10.68,2:24.042,,,,6,12.66,2:35.750,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Rep.Heats,3
